REF,Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,Continent_company,Sub-region_company,Continent_origin,Sub-region_origin,Manufacturer,Company
1466.0,U.S.A.,2015.0,Ecuador,"Camino Verde P., Balao, Guayas, 2014, b. 001",85.0,"2- B,S","mild bitter, woody, bourbon",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Ritual,Ritual
1466.0,U.S.A.,2015.0,Blend,"Mid Mountain, 2014, batch 002",70.0,"2- B,S","sticky, woody",3.5,Americas,Northern America,Blend,Blend,Ritual,Ritual
1860.0,U.S.A.,2016.0,Ecuador,"Camino Verde P., Balao, 2015 harvest, batch8",75.0,"2- B,S","floral, bourbon, balanced",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Ritual,Ritual
2008.0,U.S.A.,2017.0,Mexico,Xoconusco,75.0,"3- B,S,C","smooth, coffee, rich cocoa",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Ritual,Ritual
2282.0,U.S.A.,2019.0,Nicaragua,"La Colonia, Enliven Cacao",70.0,"2- B,S","complex, honey, fruit, nut",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Ritual,Ritual
2418.0,U.S.A.,2019.0,Trinidad and Tobago,"Jagassar Estate, Moruga Region, microlot",80.0,"2- B,S","rich brownie, dried fruit",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Ritual,Ritual
2080.0,U.S.A.,2018.0,Tanzania,"Kokoa Kamili, Morogoro",72.0,"3- B,S,C","muted, heavy roast",3.0,Americas,Northern America,Africa,Sub-Saharan Africa,River-Sea,River-Sea
2354.0,U.S.A.,2019.0,Fiji,"Vanua Levu, Matasawalevu",70.0,"3- B,S,C","fatty, rubbery, nutty",2.5,Americas,Northern America,Oceania,Melanesia,River-Sea,River-Sea
2354.0,U.S.A.,2019.0,Peru,Ucayali,70.0,"3- B,S,C","fatty, rubbery, off",2.5,Americas,Northern America,Americas,Latin America and the Caribbean,River-Sea,River-Sea
1844.0,South Korea,2016.0,Costa Rica,"La Dorado, light roast",70.0,"2- B,S","dried fruit, intense",3.25,Asia,Eastern Asia,Americas,Latin America and the Caribbean,Roasting Masters,Roasting Masters
1844.0,South Korea,2016.0,Costa Rica,"Tapanti, light roast",70.0,"2- B,S","fatty, honey, slight sour",3.25,Asia,Eastern Asia,Americas,Latin America and the Caribbean,Roasting Masters,Roasting Masters
1844.0,South Korea,2016.0,Costa Rica,Maleku,70.0,"2- B,S","roasty, coffee, intense",3.25,Asia,Eastern Asia,Americas,Latin America and the Caribbean,Roasting Masters,Roasting Masters
1061.0,Madagascar,2013.0,Madagascar,Madagascar,75.0,"5- B,S,C,V,L","rich cocoa, nutty",3.25,Africa,Sub-Saharan Africa,Africa,Sub-Saharan Africa,aka Chocolaterie Robert,Robert
1061.0,Madagascar,2013.0,Madagascar,Madagascar w/ nibs,68.0,"4- B,S,C,L","basic cocoa, large nibs",3.25,Africa,Sub-Saharan Africa,Africa,Sub-Saharan Africa,aka Chocolaterie Robert,Robert
923.0,U.K.,2012.0,Grenada,"Gru Grococo, St. Andrews",66.0,,"earthy, mild nutty",3.5,Europe,Northern Europe,Americas,Latin America and the Caribbean,Grenada Chocolate Co.,Rococo
213.0,U.S.A.,2008.0,Madagascar,"Sambirano, 2008",70.0,"2- B,S","raisins, sour, roasty",3.0,Americas,Northern America,Africa,Sub-Saharan Africa,Rogue,Rogue
213.0,U.S.A.,2008.0,Trinidad and Tobago,Trinidad,70.0,"2- B,S","dry, honey, roasty",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
213.0,U.S.A.,2008.0,Dominican Republic,"Hispaniola, 2008",70.0,"2- B,S","nutty, earthy, mild off note",2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
213.0,U.S.A.,2008.0,Jamaica,Jamaica,70.0,"2- B,S","sandy, heavy roast, woody",2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
327.0,U.S.A.,2009.0,Venezuela,Rio Caribe,70.0,"2- B,S","mint, sweet spices",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
565.0,U.S.A.,2010.0,Peru,Piura,75.0,"2- B,S","smooth,intense,fruit, complex",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
793.0,U.S.A.,2011.0,Bolivia,"Silvestre, Batch 1, 2011",75.0,"2- B,S","rich brownie, roasty, sour",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
979.0,U.S.A.,2012.0,Ecuador,"Camino Verde P., Balao, Guayas",75.0,"2- B,S","floral, bourbon, mocha",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1081.0,U.S.A.,2013.0,Bolivia,"Silvestre, Batch 7, 2013",75.0,"2- B,S","smooth, banana, tart, roasty",4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1193.0,U.S.A.,2013.0,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch 1",75.0,"2- B,S","intense, dark berry, spice",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1038.0,U.S.A.,2013.0,Madagascar,"Akessons Estate, Sambirano, 2013",70.0,"2- B,S","creamy, heavy roast, citrus",3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Rogue,Rogue
1081.0,U.S.A.,2013.0,Dominican Republic,"Hispaniola, 2013",70.0,"2- B,S","sticky, earthy, smokey",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1209.0,U.S.A.,2014.0,Venezuela,Porcelana,80.0,"2- B,S","red fruit, intense, earthy",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1446.0,U.S.A.,2015.0,Venezuela,"Caranero, Choc. Garage Exclusive",70.0,"2- B,S","deep, rich, nutty, roasty",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1566.0,U.S.A.,2015.0,Bolivia,"Tranquilidad, Batch 1",75.0,"2- B,S","roasty, dried fruit, sour",3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
1748.0,U.S.A.,2016.0,Honduras,"La Masica, Batch 1, FHIA Research Center",75.0,"2- B,S","robust, tart, roasty",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Rogue,Rogue
713.0,Hungary,2011.0,Venezuela,Carenero Superior,73.0,"3- B,S,C","fatty, roasty, coffee",3.5,Europe,Eastern Europe,Americas,Latin America and the Caribbean,Rozsavolgyi,Rozsavolgyi
717.0,Hungary,2011.0,Venezuela,"Aragua, Trincheras",70.0,"3- B,S,C","uneven melt, cashew",3.5,Europe,Eastern Europe,Americas,Latin America and the Caribbean,Rozsavolgyi,Rozsavolgyi
765.0,Hungary,2011.0,Sao Tome,Principe,77.0,"3- B,S,C","smokey, nutty, fat residue",2.75,Europe,Eastern Europe,Africa,Sub-Saharan Africa,Rozsavolgyi,Rozsavolgyi
717.0,Hungary,2011.0,Venezuela,Porcelana,71.0,"3- B,S,C","intense, burnt, chemical",2.5,Europe,Eastern Europe,Americas,Latin America and the Caribbean,Rozsavolgyi,Rozsavolgyi
809.0,Hungary,2012.0,Venezuela,Sur del Lago,84.0,"3- B,S,C","fatty, chemical, roasty",2.5,Europe,Eastern Europe,Americas,Latin America and the Caribbean,Rozsavolgyi,Rozsavolgyi
871.0,Hungary,2012.0,Madagascar,"Sambirano, Akesson Estate, batch MT3802",72.0,"3- B,S,C","buttery, sour tang, off notes",2.5,Europe,Eastern Europe,Africa,Sub-Saharan Africa,Rozsavolgyi,Rozsavolgyi
871.0,Hungary,2012.0,Venezuela,"Rio Caribe Superior, Paria Penninsula, b. R380",76.0,"3- B,S,C","fatty, burnt, nut, vegetal",2.25,Europe,Eastern Europe,Americas,Latin America and the Caribbean,Rozsavolgyi,Rozsavolgyi
2004.0,Hungary,2017.0,Venezuela,Chuao,73.0,"3- B,S,C","nuts, chocolate, mellow",3.75,Europe,Eastern Europe,Americas,Latin America and the Caribbean,Rozsavolgyi,Rozsavolgyi
1964.0,Italy,2017.0,Honduras,"Red Mayan, Xoco",72.0,"3- B,S*,C","off note, vegetal, nibby",2.75,Europe,Southern Europe,Americas,Latin America and the Caribbean,Ruket,Ruket
2036.0,Italy,2018.0,Nicaragua,"Nugu, lot 02N",70.0,"3- B,S,C","complex, coarse, astringent",3.5,Europe,Southern Europe,Americas,Latin America and the Caribbean,Ruket,Ruket
2036.0,Italy,2018.0,Haiti,"Pisa, lot 03HA",75.0,"3- B,S,C","cocoa base, spice",3.0,Europe,Southern Europe,Americas,Latin America and the Caribbean,Ruket,Ruket
607.0,Italy,2010.0,Madagascar,Malgascio,64.0,,"sandy, subtle fruit then cocoa",3.5,Europe,Southern Europe,Africa,Sub-Saharan Africa,S.A.I.D.,S.A.I.D.
615.0,Italy,2010.0,Blend,"Carribean, Arawak",72.0,,"fatty, cocoa, nutty",3.5,Europe,Southern Europe,Blend,Blend,S.A.I.D.,S.A.I.D.
615.0,Italy,2010.0,Blend,Latino,72.0,,"sandy, sweet, spice",3.5,Europe,Southern Europe,Blend,Blend,S.A.I.D.,S.A.I.D.
615.0,Italy,2010.0,Dominican Republic,Samana,70.0,,"fudgey, astringent, sour",3.0,Europe,Southern Europe,Americas,Latin America and the Caribbean,S.A.I.D.,S.A.I.D.
615.0,Italy,2010.0,Blend,100 percent,100.0,,"sticky, intense, very bitter",1.5,Europe,Southern Europe,Blend,Blend,S.A.I.D.,S.A.I.D.
813.0,U.S.A.,2012.0,Blend,"Twilight, Central and S. America",69.0,"4- B,S*,C,V","grassy, maple",3.25,Americas,Northern America,Blend,Blend,Sacred,Sacred
813.0,U.S.A.,2012.0,Blend,"Midnight, Central and S. America",83.0,"4- B,S*,C,V","grassy, strong bitter",2.75,Americas,Northern America,Blend,Blend,Sacred,Sacred
288.0,Argentina,2008.0,Brazil,Bahia Superior,70.0,"4- B,S,C,L","creamy, vanilla, rich",3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Salgado,Salgado
288.0,Argentina,2008.0,Ecuador,Esmeraldas,70.0,"4- B,S,C,L","nutty, spicy, floral",3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Salgado,Salgado
288.0,Argentina,2008.0,Venezuela,Carenero Superior,70.0,"4- B,S,C,L","nutty, basic cocoa",3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Salgado,Salgado
292.0,Argentina,2008.0,Ecuador,Rio Arriba,70.0,"4- B,S,C,L","floral, spicey",3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Salgado,Salgado
2004.0,Ecuador,2017.0,Ecuador,"H. San Jose, Los Rios, L300817",70.0,"4- B,S,C,L","few grits, basic, gateway",3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,San Jose,San Jose
32.0,Colombia,2006.0,Colombia,Colombian Dark,70.0,"5- B,S,C,V,L","rustic, cherry, marshmallow",3.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Compania Nacional,Santander
32.0,Colombia,2006.0,Colombia,Colombian,65.0,"5- B,S,C,V,L","sweet, cherry, marshmallow",3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Compania Nacional,Santander
32.0,Colombia,2006.0,Colombia,Colombian Semi Dark,53.0,"5- B,S,C,V,L","too sweet, candy-like",2.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Compania Nacional,Santander
414.0,Colombia,2009.0,Colombia,Colombian w/ nibs,70.0,"5- B,S,C,V,L","sweet, marshmallow",3.0,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Compania Nacional,Santander
404.0,Colombia,2009.0,Colombia,Colombian 2008,75.0,"3- B,S,L","roasty,rich cocoa,marshmallow",2.75,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Compania Nacional,Santander
761.0,France,2011.0,Sao Tome,Sao Tome,70.0,"5- B,S,C,V,L","perfume, vanilla",2.75,Europe,Western Europe,Africa,Sub-Saharan Africa,Santome,Santome
15.0,U.S.A.,2006.0,Blend,Bittersweet,70.0,"5- B,S,C,V,L","cherry, mild bitter",3.5,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
56.0,U.S.A.,2006.0,Blend,Semisweet,62.0,"5- B,S,C,V,L","tobacco, sweet, dairy",3.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
15.0,U.S.A.,2006.0,Blend,Extra Dark,82.0,"5- B,S,C,V,L","dry, bitter, poor aftertaste",2.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
40.0,U.S.A.,2006.0,Blend,"Kumasi Sambirano, Ghana & Madagascar",68.0,"5- B,S,C,V,L","fruity, smokey, burnt",2.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
56.0,U.S.A.,2006.0,Jamaica,Jamaica a l'ancienne,70.0,"5- B,S,C,V,L","fresh nibs,chocolate base off",2.0,Americas,Northern America,Americas,Latin America and the Caribbean,Scharffen Berger,Scharffen Berger
135.0,U.S.A.,2007.0,Venezuela,Cuyagua,75.0,"5- B,S,C,V,L","complex, strawberry, tart",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Scharffen Berger,Scharffen Berger
117.0,U.S.A.,2007.0,Blend,"Las Islas, Carribean(DR/Jam/Tri)",72.0,"5- B,S,C,V,L",strong smokey tobacco,3.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
135.0,U.S.A.,2007.0,Blend,Nibby,62.0,"5- B,S,C,V,L","sweet, base cocoa",3.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
188.0,U.S.A.,2007.0,Blend,Antilles (Trin/Gren/DR/Ven),75.0,"5- B,S,C,V,L","smooth,complex,cocoa base",3.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
227.0,U.S.A.,2008.0,Blend,"Finisterra, Ven., Trinidad, Mad.",72.0,"5- B,S,C,V,L","grassy, black pepper, smoke",3.0,Americas,Northern America,Blend,Blend,Scharffen Berger,Scharffen Berger
336.0,U.S.A.,2009.0,Ghana,Asante,65.0,"5- B,S,C,V,L","simple, delicate cocoa, long",4.0,Americas,Northern America,Africa,Sub-Saharan Africa,Scharffen Berger,Scharffen Berger
336.0,U.S.A.,2009.0,Brazil,Tome Acu,68.0,"5- B,S,C,V,L","smooth, tart, earthy",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Scharffen Berger,Scharffen Berger
445.0,U.S.A.,2009.0,Vietnam,Ben Tre,72.0,"5- B,S,C,V,L","creamy, grassy, banana, tart",3.75,Americas,Northern America,Asia,South-eastern Asia,Scharffen Berger,Scharffen Berger
464.0,U.S.A.,2010.0,Madagascar,Amina,65.0,"5- B,S,C,V,L","clingy,subtle, tangy, citrus",3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Scharffen Berger,Scharffen Berger
464.0,U.S.A.,2010.0,Grenada,Camahogne,68.0,"5- B,S,C,V,L","smooth, grassy, minty",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Scharffen Berger,Scharffen Berger
781.0,U.S.A.,2011.0,Papua New Guinea,Markham Valley,68.0,"5- B,S,C,V,L","cherry,wine,rich,smoke",3.75,Americas,Northern America,Oceania,Melanesia,Scharffen Berger,Scharffen Berger
959.0,U.S.A.,2012.0,Peru,San Juan de Cheni,78.0,"4- B,S,C,L","banana, pear, spice, cheese",4.0,Americas,Northern America,Americas,Latin America and the Caribbean,Scharffen Berger,Scharffen Berger
1658.0,U.K.,2015.0,Dominican Republic,Dominican Republic,70.0,"2- B,S","rustic, vegetal, earthy",2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Seaforth,Seaforth
1658.0,U.K.,2015.0,Grenada,Grenada,70.0,"2- B,S","off, sweet, orange, rubber",2.75,Europe,Northern Europe,Americas,Latin America and the Caribbean,Seaforth,Seaforth
2104.0,U.S.A.,2018.0,Tanzania,Kokoa Kamili,70.0,"2- B,S","sticky, cherry, cocoa",3.25,Americas,Northern America,Africa,Sub-Saharan Africa,Seahorse,Seahorse
2108.0,U.S.A.,2018.0,Dominican Republic,Zorzal,70.0,"2- B,S","earthy, mild fruit, sticky",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Seahorse,Seahorse
2104.0,U.S.A.,2018.0,Honduras,Wampusirpi,70.0,"2- B,S","dry, earthy, surface mark",2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Seahorse,Seahorse
2446.0,U.S.A.,2019.0,Uganda,Semulivi Forest,70.0,"2- B,S","cocoa, roasty, sticky",3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Seahorse,Seahorse
2446.0,U.S.A.,2019.0,Fiji,Matasawalevu,70.0,"2- B,S","sharp, raw, metallic",2.75,Americas,Northern America,Oceania,Melanesia,Seahorse,Seahorse
2366.0,U.S.A.,2019.0,Belize,Belize,70.0,"3- B,S,C",full cocoa flavor,3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Shane Chocolate Works,Shane Chocolate Works
2370.0,U.S.A.,2019.0,Guatemala,Guatemala,70.0,"3- B,S,C","spicy, rich cocoa, sweet",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Shane Chocolate Works,Shane Chocolate Works
2370.0,U.S.A.,2019.0,Colombia,Colombia,70.0,"3- B,S,C","black pepper, astringent",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Shane Chocolate Works,Shane Chocolate Works
1335.0,U.S.A.,2014.0,Belize,"Belize, 2013",72.0,"2- B,S","fruity, blueberry",3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Shark Mountain,Shark Mountain
1335.0,U.S.A.,2014.0,Ecuador,Ecuador,75.0,"2- B,S","coffee, nutty",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Shark Mountain,Shark Mountain
1450.0,U.S.A.,2015.0,Papua New Guinea,Papua New Guinea,73.0,"2- B,S","chewy, smoke, fruit, cocoa",3.5,Americas,Northern America,Oceania,Melanesia,Shark Mountain,Shark Mountain
1466.0,U.S.A.,2015.0,Dominican Republic,ROIG,74.0,"2- B,S","grapes, tangy, cocoa",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Shark Mountain,Shark Mountain
1450.0,U.S.A.,2015.0,Jamaica,Jamaica,72.0,"2- B,S","sticky, dried fruit, smoke",3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Shark Mountain,Shark Mountain
1466.0,U.S.A.,2015.0,Venezuela,Cuyagua,77.0,"2- B,S","smoked ham, tangy, berry",2.75,Americas,Northern America,Americas,Latin America and the Caribbean,Shark Mountain,Shark Mountain
721.0,U.S.A.,2011.0,U.S.A.,"Hawai'i Island, Hilo, w/ added cocoa butter",73.0,"4- B,S,C,V","perfume, floral, chemical",2.5,Americas,Northern America,Americas,Northern America,Shark's,Shark's
713.0,U.S.A.,2011.0,U.S.A.,"Hawai'i Island, Hilo",73.0,"4- B,S,C,V","sticky, earthy, medicinal",2.0,Americas,Northern America,Americas,Northern America,Shark's,Shark's
757.0,Peru,2011.0,Peru,Porcelana,75.0,"3- B,S,C","strong spice, perfume, roasty",3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Shattell,Shattell
1884.0,Peru,2016.0,Peru,Tingo Maria,70.0,"3- B,S,C","earthy, roasty, vegetal",3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Shattell,Shattell
1586.0,Costa Rica,2015.0,Costa Rica,Oscuro,70.0,"3- B,S,C","gritty, bold, black pepper",3.5,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Sibu,Sibu
1586.0,Costa Rica,2015.0,Costa Rica,Oro,82.0,"3- B,S,C","gritty, fatty, coffee",3.25,Americas,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Sibu,Sibu
911.0,U.S.A.,2012.0,Peru,Peru,70.0,,"sandy, sweet, vanilla",2.5,Americas,Northern America,Americas,Latin America and the Caribbean,Sibu Sura,Sibu Sura
725.0,Italy,2011.0,Sao Tome,"Trintade, Sao Tome",65.0,"4- B,S,C,Sa","nutty, salty",3.25,Europe,Southern Europe,Africa,Sub-Saharan Africa,Silvio Bessone,Silvio Bessone
729.0,Italy,2011.0,Brazil,"Bahia, Scavina",60.0,"4- B,S,C,Sa","fatty, sweet, salty",3.25,Europe,Southern Europe,Americas,Latin America and the Caribbean,Silvio Bessone,Silvio Bessone
717.0,Italy,2011.0,Belize,Maya Belize,67.0,"4- B,S,C,Sa","fatty, cocoa, spicy",3.0,Europe,Southern Europe,Americas,Latin America and the Caribbean,Silvio Bessone,Silvio Bessone
741.0,Italy,2011.0,Colombia,"Porcelana, Colombia, Amazonas",68.0,"4- B,S,C,Sa","fatty, salty, caramel",3.0,Europe,Southern Europe,Americas,Latin America and the Caribbean,Silvio Bessone,Silvio Bessone
1339.0,Canada,2014.0,Madagascar,"Somia Plantation, 2012",67.0,"3- B,S,C","tart, sweet edge",3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Sirene,Sirene
1339.0,Canada,2014.0,Madagascar,"Somia Plantation, 2012",73.0,"3- B,S,C","intense fruity, mild sour",3.75,Americas,Northern America,Africa,Sub-Saharan Africa,Sirene,Sirene
1343.0,Canada,2014.0,Ecuador,"Camino Verde P., Balao, Guayas",73.0,"3- B,S,C","intense, rich, burnt, licorice",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1614.0,Canada,2015.0,Guatemala,"Lachua w/ maple sugar, batch 5",73.0,"2- B,S*","waxy, maple, flat",3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1650.0,Canada,2015.0,Haiti,Pisa,73.0,"2- B,S","oily, medium roasted cocoa",3.25,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1502.0,Canada,2015.0,Madagascar,"Somia Plantation, 2012",100.0,1- B,"creamy, tart, bitter",3.0,Americas,Northern America,Africa,Sub-Saharan Africa,Sirene,Sirene
1506.0,Canada,2015.0,Ecuador,"Camino Verde P., Balao, Guayas, 2012",100.0,1- B,"floral, bourbon, bitter",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1614.0,Canada,2015.0,Guatemala,Lachua w/ cane sugar,73.0,"2- B,S","waxy, earthy, cocoa, roasty",3.0,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1860.0,Canada,2016.0,Ecuador,"Esmeraldas, Salazar Farm",73.0,"2- B,S","rich cocoa, spicy",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1788.0,Canada,2016.0,Bolivia,Wild Bolivia,73.0,"2- B,S","sticky, raisins, fudgey",3.5,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
1856.0,Canada,2016.0,Tanzania,Kokoa Kamili Coop,73.0,"2- B,S","basic cocoa, gateway",3.5,Americas,Northern America,Africa,Sub-Saharan Africa,Sirene,Sirene
1996.0,Canada,2017.0,Peru,Tingo Maria,73.0,"2- B,S","caramel, anise, dried fruit",3.75,Americas,Northern America,Americas,Latin America and the Caribbean,Sirene,Sirene
